iter	Passed	Remaining
6379	14229	8073
6380	14231	8071
6381	14232	8068
6382	14234	8066
6383	14236	8063
6384	14238	8061
6385	14240	8058
6386	14241	8056
6387	14243	8053
6388	14245	8051
6389	14247	8048
6390	14248	8046
6391	14251	8044
6392	14253	8041
6393	14254	8039
6394	14256	8036
6395	14257	8034
6396	14259	8031
6397	14260	8028
6398	14264	8026
6399	14265	8024
6400	14267	8021
6401	14269	8019
6402	14270	8016
6403	14272	8014
6404	14274	8011
6405	14276	8009
6406	14278	8007
6407	14279	8004
6408	14281	8002
6409	14283	7999
6410	14285	7997
6411	14286	7994
6412	14288	7992
6413	14290	7989
6414	14292	7987
6415	14294	7984
6416	14295	7982
6417	14297	7979
6418	14299	7977
6419	14302	7975
6420	14303	7972
6421	14305	7970
6422	14306	7967
6423	14308	7965
6424	14310	7962
6425	14312	7960
6426	14313	7957
6427	14315	7954
6428	14316	7952
6429	14318	7949
6430	14320	7947
6431	14321	7944
6432	14323	7942
6433	14325	7939
6434	14327	7937
6435	14329	7935
6436	14331	7932
6437	14333	7930
6438	14334	7927
6439	14336	7925
6440	14339	7923
6441	14340	7920
6442	14342	7918
6443	14343	7915
6444	14345	7912
6445	14347	7910
6446	14350	7908
6447	14352	7906
6448	14353	7903
6449	14355	7901
6450	14357	7898
6451	14358	7896
6452	14360	7893
6453	14364	7892
6454	14366	7889
6455	14368	7887
6456	14370	7885
6457	14372	7882
6458	14374	7880
6459	14377	7878
6460	14379	7876
6461	14380	7873
6462	14382	7871
6463	14384	7868
6464	14386	7866
6465	14388	7863
6466	14389	7861
6467	14391	7858
6468	14393	7856
6469	14395	7853
6470	14396	7851
6471	14398	7848
6472	14400	7846
6473	14402	7844
6474	14403	7841
6475	14405	7838
6476	14407	7836
6477	14408	7833
6478	14410	7831
6479	14413	7829
6480	14415	7827
6481	14417	7824
6482	14419	7822
6483	14421	7820
6484	14423	7817
6485	14426	7815
6486	14427	7813
6487	14429	7811
6488	14432	7808
6489	14433	7806
6490	14436	7804
6491	14438	7802
6492	14440	7799
6493	14442	7797
6494	14443	7794
6495	14445	7791
6496	14446	7789
6497	14450	7788
6498	14452	7785
6499	14454	7782
6500	14455	7780
6501	14457	7777
6502	14459	7775
6503	14460	7772
6504	14463	7770
6505	14465	7768
6506	14467	7766
6507	14469	7763
6508	14471	7761
6509	14474	7759
6510	14476	7757
6511	14478	7755
6512	14480	7752
6513	14483	7750
6514	14486	7749
6515	14488	7746
6516	14490	7744
6517	14491	7741
6518	14493	7739
6519	14495	7736
6520	14497	7734
6521	14499	7732
6522	14500	7729
6523	14502	7726
6524	14504	7724
6525	14505	7721
6526	14507	7719
6527	14509	7717
6528	14511	7714
6529	14513	7712
6530	14514	7709
6531	14516	7707
6532	14518	7704
6533	14519	7702
6534	14521	7699
6535	14524	7697
6536	14526	7695
6537	14528	7693
6538	14529	7690
6539	14531	7687
6540	14533	7685
6541	14535	7683
6542	14536	7680
6543	14538	7677
6544	14539	7675
6545	14541	7672
6546	14543	7670
6547	14545	7668
6548	14548	7666
6549	14550	7663
6550	14552	7661
6551	14553	7658
6552	14555	7656
6553	14556	7653
6554	14559	7651
6555	14561	7649
6556	14564	7647
6557	14567	7645
6558	14571	7644
6559	14573	7642
6560	14580	7642
6561	14586	7642
6562	14591	7641
6563	14600	7642
6564	14604	7641
6565	14613	7642
6566	14616	7641
6567	14620	7639
6568	14623	7638
6569	14629	7637
6570	14633	7636
6571	14639	7635
6572	14642	7634
6573	14646	7632
6574	14667	7640
6575	14671	7638
6576	14675	7637
6577	14677	7635
6578	14678	7632
6579	14690	7635
6580	14696	7635
6581	14699	7633
6582	14701	7631
6583	14703	7628
6584	14705	7626
6585	14706	7623
6586	14708	7620
6587	14709	7618
6588	14712	7616
6589	14714	7614
6590	14716	7611
6591	14717	7608
6592	14719	7606
6593	14720	7603
6594	14722	7601
6595	14724	7599
6596	14726	7596
6597	14728	7594
6598	14730	7591
6599	14732	7589
6600	14734	7586
6601	14735	7584
6602	14738	7582
6603	14740	7579
6604	14741	7577
6605	14743	7574
6606	14745	7572
6607	14746	7569
6608	14748	7567
6609	14751	7565
6610	14753	7563
6611	14755	7560
6612	14756	7558
6613	14758	7555
6614	14760	7552
6615	14762	7550
6616	14763	7548
6617	14765	7545
6618	14767	7543
6619	14770	7541
6620	14809	7558
6621	14815	7557
6622	14822	7557
6623	14826	7556
6624	14829	7554
6625	14831	7552
6626	14832	7549
6627	14834	7547
6628	14836	7544
6629	14839	7543
6630	14848	7543
6631	14849	7541
6632	14852	7539
6633	14854	7537
6634	14856	7534
6635	14858	7532
6636	14860	7529
6637	14861	7527
6638	14867	7526
6639	14869	7524
6640	14872	7522
6641	14874	7520
6642	14876	7517
6643	14879	7515
6644	14880	7513
6645	14883	7510
6646	14885	7508
6647	14886	7506
6648	14890	7504
6649	14892	7502
6650	14894	7499
6651	14896	7497
6652	14898	7494
6653	14901	7493
6654	14903	7490
6655	14905	7488
6656	14907	7485
6657	14908	7483
6658	14910	7481
6659	14912	7478
6660	14914	7476
6661	14916	7473
6662	14918	7471
6663	14920	7469
6664	14921	7466
6665	14923	7464
6666	14925	7461
6667	14927	7459
6668	14929	7456
6669	14930	7454
6670	14932	7451
6671	14934	7449
6672	14935	7446
6673	14939	7445
6674	14941	7442
6675	14945	7441
6676	14947	7438
6677	14948	7436
6678	14950	7433
6679	14952	7431
6680	14953	7428
6681	14955	7426
6682	14958	7424
6683	14960	7421
6684	14962	7419
6685	14965	7417
6686	14966	7415
6687	14968	7412
6688	14969	7410
6689	14971	7407
6690	14973	7404
6691	14976	7403
6692	14978	7400
6693	14980	7398
6694	14981	7395
6695	14983	7393
6696	14985	7390
6697	14987	7388
6698	14989	7386
6699	14990	7383
6700	14992	7380
6701	14994	7378
6702	14996	7376
6703	14997	7373
6704	15000	7371
6705	15001	7368
6706	15003	7366
6707	15005	7363
6708	15006	7361
6709	15008	7358
6710	15009	7356
6711	15013	7354
6712	15014	7351
6713	15016	7349
6714	15017	7346
6715	15019	7344
6716	15020	7341
6717	15022	7339
6718	15025	7337
6719	15027	7334
6720	15028	7332
6721	15030	7329
6722	15032	7327
6723	15033	7324
6724	15035	7322
6725	15037	7319
6726	15039	7317
6727	15042	7315
6728	15043	7312
6729	15045	7310
6730	15047	7307
6731	15050	7305
6732	15051	7303
6733	15053	7300
6734	15055	7298
6735	15057	7296
6736	15058	7293
6737	15060	7290
6738	15062	7288
6739	15063	7285
6740	15065	7283
6741	15066	7280
6742	15068	7278
6743	15070	7275
6744	15071	7273
6745	15073	7270
6746	15075	7268
6747	15077	7266
6748	15079	7263
6749	15080	7261
6750	15082	7258
6751	15084	7256
6752	15086	7253
6753	15088	7251
6754	15090	7249
6755	15091	7246
6756	15093	7244
6757	15095	7241
6758	15096	7238
6759	15100	7237
6760	15103	7235
6761	15106	7233
6762	15107	7231
6763	15109	7228
6764	15113	7227
6765	15116	7225
6766	15118	7223
6767	15120	7220
6768	15122	7218
6769	15126	7216
6770	15128	7214
6771	15129	7211
6772	15131	7209
6773	15132	7206
6774	15134	7204
6775	15137	7202
6776	15138	7199
6777	15142	7198
6778	15144	7195
6779	15146	7193
6780	15148	7191
6781	15150	7188
6782	15152	7186
6783	15153	7183
6784	15155	7181
6785	15158	7179
6786	15161	7177
6787	15163	7175
6788	15166	7173
6789	15167	7170
6790	15169	7168
6791	15171	7165
6792	15173	7163
6793	15175	7161
6794	15176	7158
6795	15178	7156
6796	15180	7153
6797	15182	7151
6798	15184	7148
6799	15187	7147
6800	15190	7145
6801	15192	7142
6802	15193	7140
6803	15195	7137
6804	15196	7135
6805	15200	7133
6806	15202	7131
6807	15204	7128
6808	15206	7126
6809	15207	7123
6810	15209	7121
6811	15211	7119
6812	15213	7116
6813	15215	7114
6814	15216	7111
6815	15218	7109
6816	15220	7106
6817	15221	7104
6818	15224	7102
6819	15226	7099
6820	15228	7097
6821	15229	7094
6822	15231	7092
6823	15232	7089
6824	15234	7087
6825	15237	7085
6826	15239	7082
6827	15241	7080
6828	15242	7077
6829	15244	7075
6830	15246	7073
6831	15248	7070
6832	15249	7068
6833	15251	7065
6834	15252	7063
6835	15254	7060
6836	15256	7058
6837	15257	7055
6838	15259	7053
6839	15261	7050
6840	15263	7048
6841	15265	7045
6842	15266	7043
6843	15268	7040
6844	15270	7038
6845	15271	7035
6846	15275	7034
6847	15277	7031
6848	15278	7028
6849	15279	7026
6850	15281	7023
6851	15282	7021
6852	15284	7018
6853	15286	7016
6854	15288	7013
6855	15289	7011
6856	15291	7009
6857	15293	7006
6858	15295	7004
6859	15296	7001
6860	15298	6999
6861	15300	6997
6862	15302	6994
6863	15303	6991
6864	15305	6989
6865	15307	6986
6866	15308	6984
6867	15311	6982
6868	15313	6980
6869	15314	6977
6870	15316	6974
6871	15318	6972
6872	15319	6970
6873	15321	6967
6874	15323	6965
6875	15325	6962
6876	15327	6960
6877	15329	6958
6878	15331	6955
6879	15333	6953
6880	15336	6951
6881	15338	6949
6882	15339	6946
6883	15341	6944
6884	15342	6941
6885	15344	6939
6886	15349	6938
6887	15352	6936
6888	15354	6933
6889	15356	6931
6890	15358	6929
6891	15361	6927
6892	15362	6924
6893	15364	6922
6894	15366	6919
6895	15368	6917
6896	15369	6914
6897	15371	6912
6898	15373	6910
6899	15375	6907
6900	15376	6905
6901	15378	6902
6902	15379	6900
6903	15381	6897
6904	15383	6895
6905	15386	6893
6906	15388	6890
6907	15389	6888
6908	15391	6885
6909	15393	6883
6910	15394	6880
6911	15396	6878
6912	15398	6876
6913	15400	6873
6914	15402	6871
6915	15404	6869
6916	15406	6867
6917	15408	6864
6918	15411	6862
6919	15413	6860
6920	15414	6857
6921	15416	6855
6922	15418	6852
6923	15419	6850
6924	15423	6848
6925	15429	6847
6926	15431	6845
6927	15432	6843
6928	15434	6840
6929	15436	6838
6930	15438	6835
6931	15440	6833
6932	15442	6831
6933	15444	6828
6934	15445	6826
6935	15448	6824
6936	15451	6822
6937	15453	6820
6938	15455	6817
6939	15457	6815
6940	15459	6813
6941	15461	6810
6942	15463	6808
6943	15464	6805
6944	15466	6803
6945	15468	6801
6946	15469	6798
6947	15472	6796
6948	15473	6793
6949	15474	6791
6950	15477	6788
6951	15479	6786
6952	15480	6784
6953	15482	6781
6954	15484	6779
6955	15486	6776
6956	15487	6774
6957	15489	6771
6958	15491	6769
6959	15492	6766
6960	15494	6764
6961	15497	6762
6962	15499	6760
6963	15500	6757
6964	15502	6755
6965	15503	6752
6966	15505	6750
6967	15507	6747
6968	15509	6745
6969	15510	6742
6970	15512	6740
6971	15514	6737
6972	15515	6735
6973	15517	6732
6974	15519	6730
6975	15521	6728
6976	15523	6726
6977	15526	6724
6978	15528	6721
6979	15529	6719
6980	15531	6716
6981	15535	6715
6982	15537	6712
6983	15539	6710
6984	15540	6708
6985	15543	6705
6986	15545	6703
6987	15547	6701
6988	15549	6698
6989	15551	6696
6990	15553	6694
6991	15554	6691
6992	15556	6689
6993	15558	6687
6994	15560	6684
6995	15562	6682
6996	15564	6679
6997	15566	6677
6998	15568	6675
6999	15569	6672
7000	15573	6670
7001	15574	6668
7002	15576	6665
7003	15577	6663
7004	15579	6661
7005	15581	6658
7006	15583	6656
7007	15585	6654
7008	15587	6651
7009	15588	6649
7010	15590	6646
7011	15592	6644
7012	15593	6641
7013	15596	6639
7014	15598	6637
7015	15599	6634
7016	15601	6632
7017	15603	6629
7018	15604	6627
7019	15606	6624
7020	15608	6622
7021	15610	6620
7022	15612	6617
7023	15613	6615
7024	15615	6613
7025	15617	6610
7026	15619	6608
7027	15621	6605
7028	15622	6603
7029	15624	6600
7030	15626	6598
7031	15627	6596
7032	15629	6593
7033	15631	6591
7034	15632	6588
7035	15634	6586
7036	15636	6584
7037	15639	6581
7038	15640	6579
7039	15642	6576
7040	15643	6574
7041	15647	6572
7042	15648	6570
7043	15650	6567
7044	15652	6565
7045	15653	6562
7046	15655	6560
7047	15656	6557
7048	15658	6555
7049	15660	6552
7050	15661	6550
7051	15663	6548
7052	15666	6545
7053	15668	6543
7054	15670	6541
7055	15672	6539
7056	15674	6536
7057	15676	6534
7058	15678	6532
7059	15680	6530
7060	15685	6528
7061	15686	6526
7062	15688	6523
7063	15690	6521
7064	15692	6518
7065	15693	6516
7066	15696	6514
7067	15698	6512
7068	15700	6509
7069	15702	6507
7070	15703	6504
7071	15705	6502
7072	15707	6500
7073	15710	6498
7074	15712	6495
7075	15713	6493
7076	15715	6490
7077	15716	6488
7078	15718	6485
7079	15721	6484
7080	15725	6482
7081	15727	6480
7082	15729	6477
7083	15768	6490
7084	15772	6489
7085	15781	6489
7086	15783	6487
7087	15786	6485
7088	15788	6483
7089	15790	6480
7090	15791	6478
7091	15793	6475
7092	15795	6473
7093	15798	6471
7094	15799	6469
7095	15801	6466
7096	15803	6464
7097	15804	6461
7098	15806	6459
7099	15808	6456
7100	15810	6454
7101	15811	6452
7102	15813	6449
7103	15815	6447
7104	15817	6444
7105	15818	6442
7106	15820	6439
7107	15822	6437
7108	15824	6435
7109	15826	6432
7110	15827	6430
7111	15829	6427
7112	15830	6425
7113	15832	6422
7114	15834	6420
7115	15837	6418
7116	15839	6416
7117	15841	6413
7118	15842	6411
7119	15844	6409
7120	15847	6406
7121	15848	6404
7122	15850	6402
7123	15852	6399
7124	15853	6397
7125	15854	6394
7126	15856	6391
7127	15858	6389
7128	15860	6387
7129	15861	6384
7130	15863	6382
7131	15864	6379
7132	15866	6377
7133	15868	6374
7134	15869	6372
7135	15873	6370
7136	15874	6368
7137	15876	6365
7138	15877	6363
7139	15879	6360
7140	15880	6358
7141	15882	6355
7142	15884	6353
7143	15886	6350
7144	15887	6348
7145	15889	6346
7146	15891	6343
7147	15892	6341
7148	15894	6338
7149	15896	6336
7150	15898	6334
7151	15900	6331
7152	15901	6329
7153	15903	6326
7154	15905	6324
7155	15906	6321
7156	15909	6319
7157	15911	6317
7158	15913	6315
7159	15915	6312
7160	15916	6310
7161	15918	6307
7162	15922	6306
7163	15924	6303
7164	15929	6303
7165	15935	6302
7166	15937	6299
7167	15940	6298
7168	15942	6295
7169	15944	6293
7170	15948	6291
7171	15950	6289
7172	15952	6286
7173	15953	6284
7174	15955	6282
7175	15957	6279
7176	15959	6277
7177	15961	6275
7178	15963	6272
7179	15964	6270
7180	15966	6267
7181	15968	6265
7182	15969	6262
7183	15972	6260
7184	15974	6258
7185	15975	6256
7186	15977	6253
7187	15978	6251
7188	15980	6248
7189	15981	6246
7190	15985	6244
7191	15986	6241
7192	15988	6239
7193	15989	6236
7194	15991	6234
7195	15993	6231
7196	15995	6229
7197	15996	6227
7198	15998	6224
7199	15999	6222
7200	16001	6219
7201	16003	6217
7202	16005	6214
7203	16006	6212
7204	16008	6210
7205	16010	6207
7206	16012	6205
7207	16013	6202
7208	16015	6200
7209	16016	6197
7210	16018	6195
7211	16021	6193
7212	16023	6191
7213	16024	6188
7214	16026	6186
7215	16028	6183
7216	16029	6181
7217	16031	6178
7218	16033	6176
7219	16035	6174
7220	16037	6172
7221	16041	6170
7222	16042	6167
7223	16046	6166
7224	16048	6163
7225	16049	6161
7226	16051	6158
7227	16053	6156
7228	16054	6154
7229	16056	6151
7230	16059	6149
7231	16061	6147
7232	16062	6144
7233	16064	6142
7234	16065	6139
7235	16067	6137
7236	16070	6135
7237	16072	6133
7238	16073	6130
7239	16075	6128
7240	16076	6125
7241	16078	6123
7242	16079	6120
7243	16081	6118
7244	16083	6116
7245	16085	6113
7246	16087	6111
7247	16089	6108
7248	16090	6106
7249	16092	6103
7250	16093	6101
7251	16097	6099
7252	16098	6097
7253	16100	6094
7254	16102	6092
7255	16103	6090
7256	16105	6087
7257	16107	6085
7258	16109	6082
7259	16111	6080
7260	16113	6078
7261	16115	6076
7262	16117	6073
7263	16119	6071
7264	16121	6069
7265	16123	6066
7266	16125	6064
7267	16126	6062
7268	16129	6059
7269	16131	6057
7270	16136	6056
7271	16139	6054
7272	16140	6052
7273	16142	6049
7274	16144	6047
7275	16146	6045
7276	16148	6042
7277	16150	6040
7278	16152	6038
7279	16153	6035
7280	16155	6033
7281	16158	6031
7282	16160	6028
7283	16162	6026
7284	16163	6024
7285	16165	6021
7286	16167	6019
7287	16168	6016
7288	16171	6014
7289	16173	6012
7290	16174	6009
7291	16176	6007
7292	16178	6005
7293	16180	6002
7294	16182	6000
7295	16183	5997
7296	16185	5995
7297	16186	5993
7298	16188	5990
7299	16190	5988
7300	16191	5985
7301	16193	5983
7302	16195	5981
7303	16197	5978
7304	16199	5976
7305	16200	5973
7306	16202	5971
7307	16203	5968
7308	16205	5966
7309	16208	5964
7310	16210	5962
7311	16211	5959
7312	16213	5957
7313	16215	5954
7314	16216	5952
7315	16218	5949
7316	16220	5947
7317	16222	5945
7318	16225	5943
7319	16227	5941
7320	16228	5938
7321	16230	5936
7322	16232	5934
7323	16234	5931
7324	16236	5929
7325	16237	5926
7326	16239	5924
7327	16241	5921
7328	16242	5919
7329	16245	5917
7330	16247	5915
7331	16248	5912
7332	16250	5910
7333	16251	5907
7334	16252	5905
7335	16254	5902
7336	16256	5900
7337	16258	5898
7338	16259	5895
7339	16261	5893
7340	16263	5890
7341	16264	5888
7342	16266	5885
7343	16267	5883
7344	16269	5881
7345	16271	5878
7346	16273	5876
7347	16275	5873
7348	16276	5871
7349	16278	5869
7350	16279	5866
7351	16282	5864
7352	16284	5862
7353	16286	5859
7354	16287	5857
7355	16289	5854
7356	16291	5852
7357	16292	5850
7358	16295	5848
7359	16297	5845
7360	16299	5843
7361	16301	5841
7362	16303	5838
7363	16307	5837
7364	16309	5834
7365	16310	5832
7366	16312	5830
7367	16313	5827
7368	16315	5825
7369	16318	5823
7370	16320	5821
7371	16322	5818
7372	16325	5816
7373	16328	5814
7374	16329	5812
7375	16333	5810
7376	16335	5808
7377	16336	5805
7378	16338	5803
7379	16340	5800
7380	16341	5798
7381	16344	5796
7382	16346	5794
7383	16348	5792
7384	16350	5789
7385	16352	5787
7386	16353	5784
7387	16356	5782
7388	16358	5780
7389	16360	5778
7390	16362	5775
7391	16364	5773
7392	16366	5771
7393	16367	5768
7394	16369	5766
7395	16371	5764
7396	16372	5761
7397	16374	5759
7398	16376	5756
7399	16377	5754
7400	16379	5751
7401	16381	5749
7402	16383	5747
7403	16384	5744
7404	16386	5742
7405	16388	5740
7406	16389	5737
7407	16391	5735
7408	16394	5733
7409	16396	5731
7410	16398	5728
7411	16400	5726
7412	16401	5723
7413	16403	5721
7414	16405	5719
7415	16406	5716
7416	16408	5714
7417	16410	5711
7418	16411	5709
7419	16413	5707
7420	16415	5704
7421	16416	5702
7422	16418	5699
7423	16420	5697
7424	16422	5695
7425	16423	5692
7426	16425	5690
7427	16427	5688
7428	16428	5685
7429	16431	5683
7430	16432	5681
7431	16436	5679
7432	16438	5677
7433	16440	5674
7434	16441	5672
7435	16443	5670
7436	16445	5667
7437	16446	5665
7438	16448	5662
7439	16450	5660
7440	16451	5657
7441	16453	5655
7442	16454	5652
7443	16456	5650
7444	16458	5648
7445	16460	5645
7446	16461	5643
7447	16463	5641
7448	16465	5638
7449	16466	5636
7450	16469	5634
7451	16470	5631
7452	16472	5629
7453	16474	5626
7454	16475	5624
7455	16477	5622
7456	16479	5619
7457	16481	5617
7458	16483	5615
7459	16485	5612
7460	16486	5610
7461	16488	5608
7462	16490	5605
7463	16492	5603
7464	16495	5601
7465	16496	5599
7466	16498	5596
7467	16499	5594
7468	16501	5591
7469	16503	5589
7470	16506	5587
7471	16509	5585
7472	16511	5583
7473	16513	5580
7474	16515	5578
7475	16518	5576
7476	16520	5574
7477	16521	5572
7478	16524	5569
7479	16525	5567
7480	16527	5565
7481	16529	5562
7482	16531	5560
7483	16533	5558
7484	16535	5555
7485	16536	5553
7486	16538	5551
7487	16539	5548
7488	16541	5546
7489	16544	5544
7490	16546	5542
7491	16548	5539
7492	16549	5537
7493	16551	5534
7494	16553	5532
7495	16555	5530
7496	16556	5527
7497	16558	5525
7498	16560	5522
7499	16561	5520
7500	16563	5518
7501	16564	5515
7502	16566	5513
7503	16568	5511
7504	16570	5508
7505	16572	5506
7506	16573	5504
7507	16575	5501
7508	16576	5499
7509	16578	5496
7510	16582	5495
7511	16583	5492
7512	16585	5490
7513	16586	5487
7514	16588	5485
7515	16590	5483
7516	16592	5480
7517	16594	5478
7518	16596	5476
7519	16597	5473
7520	16599	5471
7521	16601	5469
7522	16602	5466
7523	16604	5464
7524	16606	5462
7525	16608	5459
7526	16609	5457
7527	16611	5454
7528	16613	5452
7529	16614	5449
7530	16616	5447
7531	16619	5445
7532	16621	5443
7533	16623	5441
7534	16625	5438
7535	16626	5436
7536	16628	5434
7537	16630	5431
7538	16632	5429
7539	16634	5427
7540	16636	5424
7541	16637	5422
7542	16639	5419
7543	16640	5417
7544	16642	5415
7545	16644	5412
7546	16646	5410
7547	16647	5408
7548	16649	5405
7549	16651	5403
7550	16652	5400
7551	16655	5398
7552	16657	5396
7553	16658	5394
7554	16660	5391
7555	16662	5389
7556	16663	5386
7557	16665	5384
7558	16667	5382
7559	16669	5380
7560	16671	5377
7561	16673	5375
7562	16675	5373
7563	16676	5370
7564	16678	5368
7565	16681	5366
7566	16684	5364
7567	16685	5362
7568	16687	5359
7569	16688	5357
7570	16690	5354
7571	16693	5352
7572	16696	5350
7573	16698	5348
7574	16699	5346
7575	16701	5343
7576	16703	5341
7577	16706	5339
7578	16707	5337
7579	16710	5334
7580	16712	5332
7581	16714	5330
7582	16755	5340
7583	16760	5339
7584	16765	5338
7585	16772	5337
7586	16773	5334
7587	16775	5332
7588	16777	5330
7589	16779	5327
7590	16780	5325
7591	16782	5322
7592	16784	5320
7593	16785	5318
7594	16787	5315
7595	16789	5313
7596	16791	5311
7597	16792	5308
7598	16794	5306
7599	16796	5304
7600	16798	5301
7601	16799	5299
7602	16801	5296
7603	16802	5294
7604	16804	5292
7605	16805	5289
7606	16808	5287
7607	16810	5285
7608	16811	5282
7609	16813	5280
7610	16815	5278
7611	16816	5275
7612	16819	5273
7613	16821	5271
7614	16823	5268
7615	16825	5266
7616	16828	5264
7617	16829	5262
7618	16831	5259
7619	16833	5257
7620	16835	5255
7621	16837	5253
7622	16838	5250
7623	16840	5248
7624	16842	5246
7625	16846	5244
7626	16847	5241
7627	16849	5239
7628	16851	5237
7629	16852	5234
7630	16854	5232
7631	16856	5230
7632	16858	5227
7633	16860	5225
7634	16861	5222
7635	16863	5220
7636	16865	5218
7637	16866	5215
7638	16868	5213
7639	16870	5211
7640	16872	5209
7641	16874	5206
7642	16876	5204
7643	16877	5201
7644	16879	5199
7645	16880	5197
7646	16884	5195
7647	16886	5192
7648	16887	5190
7649	16889	5188
7650	16890	5185
7651	16892	5183
7652	16894	5181
7653	16896	5178
7654	16898	5176
7655	16900	5174
7656	16902	5172
7657	16904	5169
7658	16905	5167
7659	16908	5165
7660	16909	5162
7661	16911	5160
7662	16913	5158
7663	16915	5156
7664	16917	5153
7665	16922	5152
7666	16924	5150
7667	16926	5147
7668	16928	5145
7669	16930	5143
7670	16932	5140
7671	16934	5138
7672	16936	5136
7673	16937	5133
7674	16939	5131
7675	16940	5129
7676	16942	5126
7677	16944	5124
7678	16946	5122
7679	16947	5119
7680	16949	5117
7681	16951	5114
7682	16952	5112
7683	16954	5110
7684	16956	5107
7685	16958	5105
7686	16960	5103
7687	16962	5100
7688	16963	5098
7689	16965	5096
7690	16967	5093
7691	16969	5091
7692	16970	5089
7693	16972	5086
7694	16975	5084
7695	16977	5082
7696	16978	5080
7697	16981	5077
7698	16982	5075
7699	16984	5073
7700	16986	5070
7701	16988	5068
7702	16989	5066
7703	16991	5063
7704	16994	5061
7705	16996	5059
7706	16997	5057
7707	16999	5054
7708	17000	5052
7709	17002	5050
7710	17004	5047
7711	17006	5045
7712	17007	5043
7713	17009	5040
7714	17010	5038
7715	17012	5035
7716	17014	5033
7717	17016	5031
7718	17017	5028
7719	17019	5026
7720	17022	5024
7721	17024	5022
7722	17025	5019
7723	17027	5017
7724	17028	5014
7725	17032	5013
7726	17033	5010
7727	17035	5008
7728	17036	5005
7729	17038	5003
7730	17040	5001
7731	17042	4998
7732	17044	4996
7733	17046	4994
7734	17047	4992
7735	17049	4989
7736	17051	4987
7737	17053	4985
7738	17054	4982
7739	17057	4980
7740	17058	4978
7741	17060	4975
7742	17062	4973
7743	17063	4971
7744	17065	4968
7745	17066	4966
7746	17070	4964
7747	17071	4962
7748	17073	4959
7749	17075	4957
7750	17076	4954
7751	17078	4952
7752	17079	4950
7753	17082	4948
7754	17084	4945
7755	17085	4943
7756	17087	4940
7757	17089	4938
7758	17091	4936
7759	17095	4934
7760	17097	4932
7761	17099	4930
7762	17101	4927
7763	17102	4925
7764	17104	4923
7765	17108	4921
7766	17110	4919
7767	17112	4916
7768	17115	4915
7769	17117	4912
7770	17119	4910
7771	17121	4908
7772	17124	4906
7773	17126	4903
7774	17127	4901
7775	17129	4899
7776	17131	4897
7777	17133	4894
7778	17135	4892
7779	17136	4889
7780	17138	4887
7781	17139	4885
7782	17141	4882
7783	17144	4880
7784	17146	4878
7785	17148	4876
7786	17149	4873
7787	17151	4871
7788	17152	4869
7789	17154	4866
7790	17156	4864
7791	17157	4861
7792	17159	4859
7793	17161	4857
7794	17163	4855
7795	17165	4852
7796	17167	4850
7797	17169	4848
7798	17170	4845
7799	17172	4843
7800	17174	4841
7801	17175	4838
7802	17177	4836
7803	17178	4834
7804	17181	4832
7805	17183	4829
7806	17185	4827
7807	17186	4824
7808	17188	4822
7809	17190	4820
7810	17191	4817
7811	17193	4815
7812	17195	4813
7813	17196	4810
7814	17198	4808
7815	17200	4806
7816	17201	4803
7817	17203	4801
7818	17205	4799
7819	17207	4796
7820	17208	4794
7821	17210	4792
7822	17212	4789
7823	17213	4787
7824	17215	4785
7825	17217	4782
7826	17219	4780
7827	17220	4778
7828	17223	4776
7829	17225	4773
7830	17226	4771
7831	17228	4769
7832	17230	4766
7833	17232	4764
7834	17233	4762
7835	17235	4759
7836	17237	4757
7837	17239	4755
7838	17240	4752
7839	17243	4750
7840	17245	4748
7841	17246	4746
7842	17248	4743
7843	17250	4741
7844	17251	4738
7845	17253	4736
7846	17256	4734
7847	17258	4732
7848	17259	4729
7849	17261	4727
7850	17262	4725
7851	17264	4722
7852	17266	4720
7853	17268	4718
7854	17270	4716
7855	17271	4713
7856	17273	4711
7857	17275	4708
7858	17276	4706
7859	17278	4704
7860	17281	4702
7861	17283	4700
7862	17285	4697
7863	17286	4695
7864	17288	4692
7865	17289	4690
7866	17293	4688
7867	17295	4686
7868	17297	4684
7869	17301	4682
7870	17306	4681
7871	17308	4678
7872	17311	4676
7873	17313	4674
7874	17314	4672
7875	17316	4669
7876	17318	4667
7877	17321	4665
7878	17323	4663
7879	17324	4660
7880	17326	4658
7881	17327	4656
7882	17331	4654
7883	17333	4652
7884	17334	4649
7885	17336	4647
7886	17338	4645
7887	17339	4642
7888	17341	4640
7889	17343	4637
7890	17344	4635
7891	17346	4633
7892	17348	4631
7893	17349	4628
7894	17351	4626
7895	17353	4624
7896	17355	4621
7897	17357	4619
7898	17358	4617
7899	17360	4614
7900	17362	4612
7901	17363	4610
7902	17365	4607
7903	17368	4605
7904	17369	4603
7905	17371	4600
7906	17372	4598
7907	17374	4596
7908	17375	4593
7909	17377	4591
7910	17380	4589
7911	17381	4587
7912	17383	4584
7913	17385	4582
7914	17386	4580
7915	17388	4577
7916	17389	4575
7917	17391	4573
7918	17393	4570
7919	17395	4568
7920	17397	4566
7921	17398	4563
7922	17400	4561
7923	17401	4559
7924	17404	4557
7925	17406	4554
7926	17408	4552
7927	17410	4550
7928	17412	4547
7929	17414	4545
7930	17415	4543
7931	17418	4541
7932	17419	4538
